id_bv;Niveau de pauvreté;Niveau de participation;Cluster
16_20;-6.141643242253325;-1.6090502315786754;0
16_21;-4.680958415293064;-1.5262194840360057;0
16_22;-5.576977822124183;-1.7033013087760775;0
16_23;-7.161761182904459;-1.207318090818385;0
16_24;-5.702970440517017;-3.6400277648938473;0
16_25;-4.788058438835674;-2.9120217460738513;0
16_26;-6.063934467478776;-1.9561034640953892;0
16_27;-6.19494301446654;-1.3043187458523007;0
16_28;-5.060035793199744;-1.528236557674412;0
16_29;-5.309077708496985;-1.1608852625066928;0
16_30;-3.967751715871737;-2.105093207767191;0
16_31;-5.442488890070227;-1.7127185180100626;0
16_32;-3.481527834336964;-1.7491351116022416;0
16_33;-4.619218817899991;-0.7174419286981818;0
16_34;-6.159546833376696;-1.4724234812759145;0
16_35;-5.952531984794391;-0.3999592650284962;0
16_36;-3.8522921735776685;-2.872048115812743;0
16_37;-5.76913621558236;-0.7348957061276458;0
16_38;-5.100903202901211;-0.5905423315029618;0
16_39;-3.9548452341385336;-1.8244361293211155;0
16_40;-2.3640389787260383;-3.398995174508081;0
16_41;-3.1512686403796724;-2.2992389378635902;0
16_42;-4.067029166439515;-0.6409299449270355;0
16_43;-3.4986720020930795;-1.7711415862512903;0
16_44;-1.5841845956309177;-3.719148195300268;0
16_45;-2.2618096285648934;-2.557335770361495;0
16_46;-0.735048799400956;-3.6998545253240316;2
16_47;-1.8250929627662666;-2.852979490066467;0
16_48;-3.8422817743288555;-1.8092813520019944;0
16_49;-4.160621918235609;-2.8006891363590265;0
16_50;-5.0707188759749915;-2.583878990207393;0
16_51;-5.7763137368002875;-3.0399525010763417;0
16_52;-5.729391434905234;-2.5977493929533124;0
16_53;-6.12344431144762;-3.5630903789120736;0
16_54;-6.053937373440846;-2.898599860808299;0
16_55;-6.788922053069368;-3.797786505986738;0
16_56;-6.536922617486405;-3.5110299527012505;0
16_57;-5.237999556722957;-3.8465289087858983;0
16_58;-6.764677055374784;-3.950145514182497;0
16_59;-7.2450608910874745;-2.6377858425302816;0
16_60;-6.46549994136048;-3.278883930168469;0
16_61;-5.444273441677492;-2.863179349544792;0
16_62;-4.6635567679870915;-2.3330348683664552;0
16_63;-4.493911351398735;-3.3004505026666435;0
16_64;-4.679953248352635;-2.9851108663492254;0
16_65;-4.563146405618169;-2.8276173541666125;0
16_66;-4.4464804841812;-2.926892824879306;0
16_67;-5.357412594119849;-2.9083575267515687;0
16_68;-4.488015362895524;-3.0619049273920105;0
17_01;-0.8934991220648386;1.5189502294314814;1
17_02;-1.7202350477432276;3.0671412940638114;1
17_03;-0.9002921192418705;2.7755070140191;1
17_04;0.2741213789817807;2.2304282250779415;1
17_05;-1.585480021566613;2.3783493668405273;1
17_06;-2.0955248405294267;1.7579941406008708;1
17_07;-1.48708060084917;2.3860598924538974;1
17_08;-2.273218202293614;2.4204969433390113;1
17_09;-1.1423978034441444;2.330973670372943;1
17_10;-1.4443288665135101;1.936881925602685;1
17_11;-1.9117125721211508;1.8005184459252852;1
17_12;-2.158817500796899;2.264167519683307;1
17_13;-0.29894174342084723;0.36211427903631377;1
17_14;-2.4189659490114055;1.0181452871038612;0
17_15;-2.3858085227474466;-1.1305655043302558;0
17_16;2.3836427955302764;-5.413740707384496;2
17_17;2.005375895977944;-4.988204466098839;2
17_18;2.9325970304396956;-3.603579148685807;2
17_19;2.888945564015393;-4.20015562519829;2
17_20;2.1766939871733104;-4.7376508880156685;2
17_21;1.5596267026743431;-0.24664865372098263;1
17_22;0.7181641201423998;-0.322718038264552;1
17_23;4.001288185445276;-5.584363700755695;2
17_24;0.8862128944085529;0.7705111045603983;1
17_25;2.2980293404270635;-2.0407374235879745;2
17_26;1.9498834134632685;1.250776399275986;1
17_27;2.8099280048273467;-2.8101940967680243;2
17_28;0.4952688272404988;1.1861838140630758;1
17_29;1.9264811073195331;2.2399143292434682;1
17_30;0.7085202957458799;2.4009366733799267;1
17_31;0.8574864895124258;1.5722838097639353;1
17_32;0.20540203524220316;2.076150712432802;1
17_33;0.6352644114205799;2.5007031465718876;1
17_34;0.9869591078446665;2.779662119594662;1
17_35;0.35796203132768833;1.3471386373512664;1
17_36;2.443325950020923;-5.99865681336299;2
17_37;-5.414927588180443;-2.0077789397872805;0
17_38;-1.1399768615382426;-4.268937470316374;2
17_39;1.8352738976863026;-7.117092548073031;2
17_40;-3.126755813186437;-3.2008302343904282;0
17_41;-5.79481931276289;-1.5134923880196294;0
17_42;-5.748922463604707;-0.8641469239011385;0
17_43;-5.671563179124085;-1.542296169790844;0
17_44;-5.12852306599271;-0.9399960882816466;0
17_45;-4.037375051506811;0.4221480982879868;0
17_46;-3.050603779259506;-0.4940685489288876;0
17_47;-5.088617551682405;-0.5512034828859015;0
17_48;-5.072488825928208;-0.935266738927835;0
17_49;-5.068530757035482;-0.5635241948267488;0
17_50;-6.073946970814529;-1.180577803047686;0
17_51;-6.175342851528187;-1.158065735614156;0
17_52;-4.982342872882047;-1.2270446853122374;0
17_53;-5.1050240260655055;-2.988153098074364;0
17_54;-4.768285391232132;-1.593140331641602;0
17_55;-4.832259177742762;-0.723377474476212;0
17_56;-3.041080931324206;-1.001233240887083;0
17_57;-1.2263673020840813;-4.8268820370364285;2
17_58;-1.7204203229156048;-4.120094846284371;0
17_59;-3.4132970394472535;-4.116957054808904;0
17_60;-4.013534465962563;-1.1675052271215485;0
17_61;-4.759628745907603;-1.0589298195371513;0
17_62;-4.214506712728767;-0.8626067077382843;0
17_63;-3.6463243820755147;-1.9630018568644172;0
17_64;-3.9446328189077398;-1.5014525055815486;0
17_65;-4.641656260786652;-0.6699017919408907;0
17_66;-3.302802552870683;-2.1776913891317005;0
17_67;-4.551601875940084;-1.6471899415205873;0
17_68;2.0806813981041485;-2.0853880547196737;2
17_69;1.7640462996635151;-1.4687025322065115;2
18_01;0.1536528635325785;3.4147148301908183;1
18_02;0.5586603845194755;3.6398262554998912;1
18_03;-2.0119764099500475;2.361393444354507;1
18_04;1.2951443472702144;3.670884841878846;1
18_05;-0.019700139707645153;3.5047946446491185;1
18_06;1.2608328593409888;2.779974937088348;1
18_07;2.121770631128872;2.406325244474341;1
18_08;2.3073231526582463;2.955045703671725;1
18_09;1.7420741317478794;3.369447551841615;1
18_10;3.4846736040843447;2.9223718908746195;1
18_11;2.513639231310797;2.173344826308087;1
18_12;3.867379623386892;-2.7769955824231043;2
18_13;5.199551388762671;-4.4438079310210465;2
18_14;5.451490599203405;0.24961609030415946;2
18_15;3.322509938776289;0.9515905528359365;1
18_16;3.842577537657557;-0.2969084189306398;2
18_17;4.883194775530265;2.1151132265117476;1
18_18;3.9760059542797492;3.869784171480432;1
18_19;2.8139475767433515;3.367459874602937;1
18_20;3.3971043368227303;2.818596575186103;1
18_21;2.3267802174893113;3.3713802908850177;1
18_22;0.5714410476370487;3.0140002802765054;1
18_23;0.9332277156940219;3.338501302793748;1
18_24;0.36311994159735994;3.6633253847667566;1
18_25;-2.904857518390998;3.1752283848577503;1
18_26;1.3641595225897014;2.8201711163238374;1
18_27;1.1017281450680472;2.641116536736294;1
18_28;-0.06477363137772824;3.8176865713408956;1
18_29;-0.6605123201623487;3.2988164906455295;1
18_30;0.9564091275220514;3.2287782543080596;1
18_31;1.1444049556482023;2.1617020229570354;1
18_32;1.1322865103634732;2.542830732939625;1
18_33;0.9206135312338255;1.46201547860949;1
18_34;0.7894847163584175;1.63312581633827;1
18_35;-0.6308276637456038;3.1954035032660717;1
18_36;0.29694440792622945;3.6639705162924545;1
18_37;-0.058535177549133725;3.0308842832070697;1
18_38;0.9117691354738322;2.6334898216456275;1
18_39;1.353337564049724;1.8971844969434226;1
18_40;0.46182076800844807;1.6463375805575704;1
18_41;2.2039453102167053;0.38802466639610755;1
18_42;3.1631786202722174;-1.5033179705501534;2
18_43;2.5726268369400835;-1.817992655780095;2
18_44;3.493481013465468;-6.001320857647872;2
18_45;4.207122911460744;-2.880411129491271;2
18_46;1.835127211225633;0.07102755274290726;1
18_47;1.4766900305892157;3.4685150787554675;1
18_48;3.4771963470976432;1.6192564461444554;1
18_49;3.707671031227704;-5.852315049820687;2
18_50;4.19025432172407;-7.026554457504474;2
18_51;6.193987410270365;-6.153932052902615;2
18_52;4.314153871335236;1.0188099644263535;1
18_53;4.603132592052455;-1.0398979725351227;2
18_54;4.617485626948495;-0.42004550248714495;2
18_55;5.8292744519800515;1.7097775593822035;1
18_56;6.180191064588408;-2.694495170560261;2
18_57;5.559087014438451;0.6438420723201064;2
18_58;5.441536636909628;-0.3485489604807131;2
18_59;5.328522935416999;-1.8574493437875546;2
18_60;4.857239027976737;1.5632539481376937;1
18_61;4.413061735372657;0.6500150389256472;2
18_62;4.785769143002547;-0.7357467305050183;2
18_63;4.741936363304656;-3.37854724288873;2
18_64;4.846144766388201;-4.4527281621719865;2
18_65;3.756375577428343;-7.422487403762287;2
18_66;1.2618287673863493;3.004350755576475;1
18_67;2.3670205313989534;1.9743159902504148;1
18_68;4.107907027746545;1.0035080356903445;1
19_01;1.3403602433316386;0.47776316164448057;1
19_02;3.0864060825376787;0.13376153938345392;2
19_03;1.342241338383363;-0.8308013335039885;2
19_04;2.531966584679974;0.17792669016023374;1
19_05;-0.17778455576782634;1.052390151007594;1
19_06;1.044345197695977;0.7518366670614974;1
19_07;-0.23666430459528756;0.6128523852869162;1
19_08;2.7816160776064236;-2.2730427615523103;2
19_09;3.0861125261693614;0.021381502119895108;2
19_10;2.439495057476088;2.4411605255900666;1
19_11;2.5498954269814886;0.841904841218863;1
19_12;3.4855507059591475;2.7406036886064995;1
19_13;1.8271890989366246;2.6984265948401713;1
19_14;3.7852175606651204;-0.38337242068892985;2
19_15;2.3098685454794263;2.8505070665105374;1
19_16;2.7192487460185637;2.337010196024537;1
19_17;1.4655064834965086;-0.08685267441023453;1
19_18;2.505943909363521;-3.7920774726189648;2
19_19;3.9950011366909646;-4.994451763887063;2
19_20;3.8904054524235328;-5.727739602469691;2
19_21;2.438726084661824;0.1825824975774233;1
19_22;3.6166379538994473;-4.059456053276396;2
19_23;3.193015786565132;-2.2184111955826276;2
19_24;1.5627548125835646;-2.938112447687265;2
19_25;0.9793938348838527;0.8123940286129088;1
19_26;1.287651073194346;0.04789054114095716;1
19_27;3.881866480847195;-0.08916421658403406;2
19_28;4.446245400635587;3.6112966740642705;1
19_29;3.0492915588421226;-0.9953479405016699;2
19_30;1.6832858752431228;2.6022512631415755;1
19_31;3.273008952690094;1.8449628585162496;1
19_32;2.8555103429349225;3.034872856633147;1
19_33;3.160022532356652;-3.8290768788218297;2
19_34;1.9735252000250951;-0.8045550753226481;2
19_35;3.2242148059973794;-3.133494081927722;2
19_36;2.776754232645198;-3.2581434356249526;2
19_37;2.334248979171981;-3.1868248113765776;2
19_38;3.5195949421088204;-1.1485512332798176;2
19_39;2.9754807857238696;-0.8379047477455883;2
19_40;3.0394089048565944;-3.136398208276018;2
19_41;3.305321787583043;-4.996702934809331;2
19_42;3.6911511222327027;-5.174404583520389;2
19_43;3.712603575538222;-4.590010563435354;2
19_44;2.8731748465210374;-5.003478988335727;2
19_45;4.76856118336306;-2.615256491107464;2
19_46;3.0022079703141418;-0.7324025031357815;2
19_47;2.558450652959934;-1.791128938923547;2
19_48;3.8377044382068646;0.013890622215193387;2
19_49;3.8661047983406425;-1.6624793857283235;2
19_50;5.49304059360724;-2.6185526721108787;2
19_51;2.4078748832933883;-3.386030204115631;2
19_52;3.6154555348591986;-1.6820117301093915;2
19_53;2.3710198377903766;-3.3862191945622326;2
19_54;2.807332311897221;-0.7344290789753858;2
19_55;3.3650508069433878;-5.403004017593565;2
19_56;3.1449179174383657;-3.821310402924891;2
19_57;3.9404358919156515;-6.573175363737902;2
19_58;3.6329287763057323;1.953821643646692;1
19_59;2.74252485593264;0.5489413827787666;1
19_60;2.8395594662730197;0.4541464529213754;1
19_61;3.6838775503822623;-0.2575214410574193;2
19_62;2.9708632217282336;-1.5367191040072652;2
19_63;2.079800520199311;-0.8828867425435699;2
19_64;3.164819996459464;-1.7080966871122247;2
19_65;1.3199700797096416;-0.7792735900976149;2
19_66;2.1274464372199797;-1.6714575629314286;2
19_67;5.761113735726831;-2.624365857808019;2
19_68;3.6266913460873784;-3.584794510401291;2
19_69;4.240231923708906;-2.4828734073363354;2
19_70;3.4516298399814267;-1.8773525647198814;2
19_71;3.8694509495664153;-5.376407184648369;2
20_01;1.546747298423854;1.8494430978468483;1
20_02;0.3656769560757776;1.0487469901354225;1
20_03;1.7643847060517894;0.8702549098239621;1
20_04;2.593861609957476;1.9135283078607785;1
20_05;1.9377131131593504;3.1258642404372674;1
20_06;2.575514524958619;1.3328944453975928;1
20_07;1.7233840711298585;1.156549068729838;1
20_08;4.1705601490910835;3.468194669311226;1
20_09;4.116748673347787;-0.11071061723784756;2
20_10;3.6437320934889006;-2.7650462506605615;2
20_11;4.713476008868187;-1.332142995237325;2
20_12;2.9099112134093104;2.5004411656460315;1
20_13;4.255036493251964;2.795809899786431;1
20_14;3.892106216314041;2.492605647961871;1
20_15;2.7982930635864465;1.0990215216896855;1
20_16;1.5933553475908233;0.7987967259359714;1
20_17;3.124323480213472;-1.2957617393517529;2
20_18;2.8513319914550928;-3.7147745816328652;2
20_19;2.486498470549098;0.0424161631733298;1
20_20;4.505101835886343;-1.9100227608754892;2
20_21;2.7617512626569254;-3.564772314509451;2
20_22;1.8246105637534629;-1.007816234109271;2
20_23;1.3598284268087668;-0.17101548207570222;1
20_24;0.8388677455599427;1.9024728630349077;1
20_25;3.725318681777235;1.8468411630115722;1
20_26;3.2669709956546615;-0.5443245209845751;2
20_27;1.5285513245721287;0.39342365646926647;1
20_28;1.3404392187397158;-1.6179532453264023;2
20_29;2.3842221929753156;-1.6119363807499227;2
20_30;5.2879304599339765;-5.199672339716116;2
20_31;2.92723389922081;-2.053423429978079;2
20_32;1.754926171350932;-0.8600075392795795;2
20_33;3.004831502732693;-5.426788478029752;2
20_34;3.3932668114521;-4.964078185740232;2
20_35;3.9478707089789116;-5.086234457315715;2
20_36;2.9665028915280938;-2.97279168606252;2
20_37;3.8323443486973865;-1.8681940619468864;2
20_38;3.8653239281335763;-1.6513195320648966;2
20_39;3.332173654282138;-4.520210486305611;2
20_40;3.761274397450558;-3.5628243884361255;2
20_41;3.546427700373967;-3.876935945834981;2
20_42;3.1246727131185272;-0.2822967129988081;2
20_43;4.2040174170243105;2.0486343094026283;1
20_44;4.718802165427746;1.1215188027672738;1
20_45;3.7232042362115387;-0.04867367680694461;2
20_46;2.7597154626821574;0.6573092180864976;1
20_47;3.238936870340598;-0.3960282707331616;2
20_48;2.754390786062619;2.675072245836063;1
20_49;3.767857897683079;2.46829598407258;1
20_50;1.8412584850789255;2.3190489665954908;1
20_51;1.2075538175548362;1.1433195564198149;1
20_52;1.2881186244446834;0.5656455257821865;1
20_53;2.387626798419946;0.8427266567637481;1
20_54;4.925034008626277;-3.976668830680535;2
20_55;3.4349908749457536;-4.4865049164060595;2
20_56;2.2693202815175892;-2.871630957092823;2
20_57;1.3671620258895274;-0.31089919438590236;1
20_58;2.974783376487111;2.0312493520138846;1
20_59;3.3652640460800085;2.961883631092491;1
20_60;1.6282638231559394;1.832030546516526;1
20_61;3.208437085421033;0.549571324658312;1
20_62;4.212248313022806;-1.2651989569052804;2
20_63;4.678458985127536;-3.1641539173434654;2
20_64;2.6418360506745358;-0.4979975985266957;2
20_65;1.6548136997619278;1.9073300597100131;1
20_66;0.9102187100967358;2.296539759198774;1
20_67;2.829685273715559;1.3007021151364182;1
20_68;4.758712430176665;0.5762044172458323;2
20_69;4.832548628687842;0.9365278263702808;2
20_70;3.996831974137463;0.4455618609773081;2
20_71;5.55546366305941;0.9480893377646683;2
20_72;4.9515285791300245;-0.1185992322300556;2
20_73;4.238609691692607;2.181521245423207;1
20_74;4.438447201534782;3.04515399630052;1
20_75;5.797778496986206;-1.4356566014282164;2
20_76;6.101552185405171;0.46626210415626695;2
